Iteration;Time;BestFitness;LB-H0;UB-H0;LB-H1;UB-H1;LB-H2;UB-H2;LB-H3;UB-H3;LB-H4;UB-H4;LB-H5;UB-H5;LB-H6;UB-H6;LB-H7;UB-H7;LB-H8;UB-H8;LB-H9;UB-H9;LB-H10;UB-H10;
99;0,264;232,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
100;0,266;231,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
103;0,268;226,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
104;0,27;225,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
107;0,272;223,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
108;0,274;222,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
109;0,277;218,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
112;0,278;217,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;30,0;0,0;15,0
119;0,282;215,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
124;0,284;213,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
126;0,286;210,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
130;0,289;204,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
131;0,291;196,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
133;0,293;192,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
137;0,296;191,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
138;0,298;187,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
139;0,299;184,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;15,0
142;0,301;182,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
143;0,303;181,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
146;0,308;180,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
157;0,317;178,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
160;0,322;177,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
173;0,331;176,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
176;0,335;174,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
181;0,338;172,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
182;0,34;169,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
183;0,342;166,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
188;0,345;165,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
190;0,347;161,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
192;0,35;156,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
196;0,353;155,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
199;0,355;154,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;20,0
207;0,359;147,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
210;0,363;145,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
214;0,366;142,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
216;0,368;140,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
222;0,372;139,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
223;0,375;137,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;56,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
226;0,378;134,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
228;0,38;133,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
234;0,383;132,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
236;0,385;131,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
240;0,389;129,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
241;0,391;127,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
244;0,394;125,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
247;0,396;124,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
251;0,399;123,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
258;0,404;121,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
261;0,406;119,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
267;0,409;118,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
270;0,412;116,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
272;0,416;115,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
275;0,421;114,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
281;0,429;113,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
285;0,435;111,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
287;0,44;109,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
293;0,448;108,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
294;0,45;105,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
296;0,453;104,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
301;0,458;103,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
329;0,467;99,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
330;0,469;96,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
337;0,474;92,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
339;0,476;91,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
341;0,478;90,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
388;0,498;89,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
393;0,5;88,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
403;0,505;87,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
414;0,509;86,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
415;0,511;84,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
435;0,52;83,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
441;0,523;82,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
467;0,532;81,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
476;0,537;80,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
478;0,54;77,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
480;0,543;76,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
481;0,545;75,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
484;0,548;74,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
487;0,55;73,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;106,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
516;0,563;72,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;4,0;0,0;8,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
535;0,572;71,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;8,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
600;0,593;70,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
606;0,597;69,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
616;0,603;68,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
618;0,606;66,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
647;0,618;65,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
659;0,625;64,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
665;0,628;63,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
681;0,637;62,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;6,0;0,0;9,0;0,0;5,0;0,0;148,0;0,0;19,0;0,0;11,0;0,0;39,0;0,0;28,0
