Iteration;Time;BestFitness;LOC-LLH0;LOC-LLH1;LOC-LLH2;LOC-LLH3;LOC-LLH4;LOC-LLH5;LOC-LLH6;LOC-LLH7;LOC-LLH8;LOC-LLH9;LOC-LLH10;CT-LLH0;CT-LLH1;CT-LLH2;CT-LLH3;CT-LLH4;CT-LLH5;CT-LLH6;CT-LLH7;CT-LLH8;CT-LLH9;CT-LLH10;
18;0,116;387,0;0,2;0,2;0,2;0,2;0,22940000000000005;0,21000000000000002;0,2;0,2;0,2;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
19;0,119;383,0;0,2;0,2;0,2;0,2;0,22940000000000005;0,22000000000000003;0,2;0,2;0,2;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
21;0,121;382,0;0,2;0,2;0,2;0,2;0,23940000000000006;0,22000000000000003;0,2;0,2;0,2;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
22;0,15;376,0;0,2;0,2;0,2;0,2;0,23940000000000006;0,22000000000000003;0,2;0,2;0,2;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
28;0,154;369,0;0,2;0,2;0,2;0,2;0,23790000000000006;0,22000000000000003;0,2;0,2;0,2;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
29;0,157;360,0;0,2;0,2;0,2;0,2;0,23790000000000006;0,22000000000000003;0,2;0,2;0,2;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
30;0,159;352,0;0,2;0,2;0,2;0,2;0,23790000000000006;0,22000000000000003;0,2;0,2;0,2;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
31;0,164;350,0;0,2;0,2;0,2;0,2;0,23790000000000006;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
32;0,17;339,0;0,2;0,2;0,2;0,2;0,23790000000000006;0,22000000000000003;0,2;0,2;0,22000000000000003;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
33;0,174;336,0;0,2;0,2;0,2;0,2;0,23790000000000006;0,22000000000000003;0,2;0,2;0,22000000000000003;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
38;0,178;327,0;0,2;0,2;0,2;0,2;0,23790000000000006;0,22000000000000003;0,2;0,2;0,22000000000000003;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
39;0,179;326,0;0,2;0,2;0,2;0,2;0,24790000000000006;0,22000000000000003;0,2;0,2;0,22000000000000003;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
41;0,182;321,0;0,2;0,2;0,2;0,2;0,24740000000000006;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
42;0,184;317,0;0,2;0,2;0,2;0,2;0,2574000000000001;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
45;0,187;315,0;0,2;0,2;0,2;0,2;0,2574000000000001;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
47;0,189;311,0;0,2;0,2;0,2;0,2;0,2574000000000001;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
48;0,191;308,0;0,2;0,2;0,2;0,2;0,2574000000000001;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
49;0,193;304,0;0,2;0,2;0,2;0,2;0,2574000000000001;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
52;0,195;300,0;0,2;0,2;0,2;0,2;0,2669000000000001;0,22000000000000003;0,2;0,2;0,21000000000000002;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
53;0,199;293,0;0,2;0,2;0,2;0,2;0,2669000000000001;0,22000000000000003;0,2;0,2;0,22000000000000003;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
56;0,205;287,0;0,2;0,2;0,2;0,2;0,2664000000000001;0,22000000000000003;0,2;0,2;0,22000000000000003;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
57;0,209;282,0;0,2;0,2;0,2;0,2;0,2764000000000001;0,22000000000000003;0,2;0,2;0,22000000000000003;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
58;0,211;281,0;0,2;0,2;0,2;0,2;0,2764000000000001;0,22000000000000003;0,2;0,2;0,23000000000000004;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
60;0,213;279,0;0,2;0,2;0,2;0,2;0,2864000000000001;0,22000000000000003;0,2;0,2;0,23000000000000004;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
65;0,215;275,0;0,2;0,2;0,2;0,2;0,2859000000000001;0,22000000000000003;0,2;0,2;0,24000000000000005;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
66;0,217;273,0;0,2;0,2;0,2;0,2;0,2959000000000001;0,22000000000000003;0,2;0,2;0,24000000000000005;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
67;0,219;272,0;0,2;0,2;0,2;0,2;0,2959000000000001;0,22000000000000003;0,2;0,2;0,25000000000000006;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
70;0,222;269,0;0,2;0,2;0,2;0,2;0,2954000000000001;0,22000000000000003;0,2;0,2;0,26000000000000006;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
76;0,226;265,0;0,2;0,2;0,2;0,2;0,2954000000000001;0,22000000000000003;0,2;0,2;0,2700000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
80;0,228;263,0;0,2;0,2;0,2;0,2;0,2944000000000001;0,22000000000000003;0,2;0,2;0,26000000000000006;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
81;0,23;259,0;0,2;0,2;0,2;0,2;0,2944000000000001;0,22000000000000003;0,2;0,2;0,2700000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
83;0,232;257,0;0,2;0,2;0,2;0,2;0,2944000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
84;0,234;253,0;0,2;0,2;0,2;0,2;0,2944000000000001;0,22000000000000003;0,2;0,2;0,2700000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
86;0,236;251,0;0,2;0,2;0,2;0,2;0,2944000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
90;0,239;249,0;0,2;0,2;0,2;0,2;0,2944000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
91;0,24;245,0;0,2;0,2;0,2;0,2;0,2844000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
92;0,247;243,0;0,2;0,2;0,2;0,2;0,2844000000000001;0,22000000000000003;0,2;0,2;0,2900000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
94;0,253;241,0;0,2;0,2;0,2;0,2;0,2839000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
96;0,259;239,0;0,2;0,2;0,2;0,2;0,2839000000000001;0,22000000000000003;0,2;0,2;0,2900000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
97;0,262;236,0;0,2;0,2;0,2;0,2;0,2839000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
99;0,264;232,0;0,2;0,2;0,2;0,2;0,2939000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
100;0,266;231,0;0,2;0,2;0,2;0,2;0,2939000000000001;0,22000000000000003;0,2;0,2;0,2900000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
103;0,268;226,0;0,2;0,2;0,2;0,2;0,2934000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
104;0,27;225,0;0,2;0,2;0,2;0,2;0,2934000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
107;0,272;223,0;0,2;0,2;0,2;0,2;0,2929000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
108;0,274;222,0;0,2;0,2;0,2;0,2;0,2929000000000001;0,22000000000000003;0,2;0,2;0,2900000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
109;0,276;218,0;0,2;0,2;0,2;0,2;0,2929000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
112;0,278;217,0;0,2;0,2;0,2;0,2;0,3029000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
119;0,282;215,0;0,2;0,2;0,2;0,2;0,3028000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
124;0,284;213,0;0,2;0,2;0,2;0,2;0,3018000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
126;0,286;210,0;0,2;0,2;0,2;0,2;0,3018000000000001;0,22000000000000003;0,2;0,2;0,2800000000000001;0,2;0,2;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual;ImprovingMoreOrEqual
