Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;NumOfMoves-LLH9;NumOfMoves-LLH10;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;LAProb-LLH9;LAProb-LLH10;
97;0,262;236,0;8;0;1;1;1;5;41;6;4;1;28;4;5;1,4737252160428865E-6;4,830593893113682E-6;7,861200955687998E-6;0,004215093588622609;0,47875896175148464;0,042338038533201554;0,004860619659621582;0,001162344238054492;0,2992096437175952;0,08472056649567754;0,08472056649567754
99;0,263;232,0;4;0;1;1;1;5;42;6;4;1;28;4;6;1,3530117083616444E-6;4,432534072715084E-6;7,2118166868539506E-6;0,0038559111059532558;0,523954077946312;0,03868982787568002;0,004446142785416586;0,0010639174182681922;0,27318513540593026;0,07739599504998584;0,07739599504998584
100;0,266;231,0;8;0;1;1;1;5;42;6;4;1;29;4;6;1,3585643890167705E-6;4,4483337599067644E-6;7,235927836584592E-6;0,0038578121852610434;0,5230476249147219;0,038668499885749906;0,004448047945669372;0,0010650628657211145;0,27424182024485966;0,07732904456601575;0,07732904456601575
103;0,268;226,0;8;0;1;1;1;5;44;6;4;1;30;4;6;1,4258338580890966E-6;4,664833614209826E-6;7,585592212673882E-6;0,004027022710924828;0,5006105970505321;0,0403014212284063;0,004642698273735826;0,0011127508387488501;0,2881785952745837;0,08055661918169173;0,08055661918169173
104;0,27;225,0;8;0;1;1;1;5;44;6;4;1;31;4;6;1,43374917353231E-6;4,6882122571970395E-6;7,621930148418123E-6;0,004034830940272035;0,5004868267081113;0,04033746035580961;0,004651400543123781;0,0011155580887819978;0,2881534427626594;0,0806033683548313;0,0806033683548313
107;0,272;223,0;8;0;1;1;1;5;45;6;4;1;32;4;7;1,4662660844134593E-6;4,791967032503602E-6;7,78889633007671E-6;0,004111521839988227;0,4893147116599618;0,04106132160723068;0,004739505433196859;0,001137423875057908;0,29557330049999087;0,08202408397756335;0,08202408397756335
108;0,274;222,0;8;0;1;1;1;5;45;6;4;1;33;4;7;1,4719846837273953E-6;4,80807647185118E-6;7,813361374407479E-6;0,0041127413516602665;0,48840141725020186;0,04103070879571467;0,004740605984279026;0,0011384236871136244;0,29668751591729714;0,08193724679560173;0,08193724679560173
109;0,276;218,0;8;0;1;1;1;5;45;6;4;1;34;4;7;1,4767851545535364E-6;4,82117096382249E-6;7,832917627138433E-6;0,004111349175088746;0,48718074358739455;0,04097410448245775;0,0047386962964245695;0,0011387006576643913;0,29824511798258196;0,08179857847232112;0,08179857847232112
112;0,278;217,0;4;0;1;1;1;5;48;6;4;1;34;4;7;1,4161861652143942E-6;4,620859852042577E-6;7,5058234640405735E-6;0,003928501959564199;0,5107922769208562;0,03911107514140921;0,004527657311935734;0,0010886913230936204;0,2844285036557509;0,07805487540895448;0,07805487540895448
119;0,282;215,0;8;0;1;1;1;5;52;7;4;1;35;5;7;1,5689890342594337E-6;5,1153268678741246E-6;8,306265246148843E-6;0,004328995300158251;0,47178742398238277;0,031308609364854065;0,004988750715396476;0,0012007250597442498;0,3146950819267276;0,08583771153479416;0,08583771153479416
124;0,284;213,0;4;0;1;1;1;5;56;7;4;1;35;6;7;1,5292313393947442E-6;4,983037398077418E-6;8,089676818225051E-6;0,004204182751777156;0,4878619280152188;0,030378684394001435;0,004844604914691548;0,0011667837309414174;0,30502897121617856;0,08325012151581772;0,08325012151581772
126;0,286;210,0;5;0;1;1;1;5;57;8;4;1;35;6;7;1,549979615885654E-6;5,046593639553603E-6;8,190159608927211E-6;0,004238355437608719;0,4711036397684831;0,04445463972225139;0,0048835125872817315;0,0011772926589250859;0,30661438389871876;0,08375669459693341;0,08375669459693341
130;0,289;204,0;8;0;1;1;1;5;59;9;4;1;36;6;7;1,626407478464733E-6;5,29118955260223E-6;8,584291207240938E-6;0,00442349141792382;0,45861893608095655;0,035230779047984634;0,0050963390019748535;0,0012297881344109512;0,32090874088902427;0,08723821176974328;0,08723821176974328
131;0,291;196,0;8;0;1;1;1;5;59;9;4;1;37;6;7;1,633086502361104E-6;5,3100792832952E-6;8,613048739375038E-6;0,004425769364333953;0,45789113457659264;0,035215795942528716;0,005098636313592617;0,0012311353165648327;0,3217913891044151;0,08716529158372352;0,08716529158372352
133;0,293;192,0;8;0;1;1;1;5;59;9;4;1;38;7;7;1,6373795807981914E-6;5,321194589104068E-6;8,629186531827898E-6;0,004421538023990665;0,4564927258713586;0,03514907788608345;0,005093435006548554;0,001230671586325421;0,3236681022012158;0,08696443083188789;0,08696443083188789
137;0,296;191,0;8;0;1;1;1;5;62;9;4;1;39;7;7;1,7210445091442723E-6;5,588612324986015E-6;9,059870694626879E-6;0,0046225743860963476;0,42965320982923;0,036695478791754096;0,0053245088947542225;0,0012877460315145034;0,3409309305064098;0,09073459101635614;0,09073459101635614
138;0,298;187,0;8;0;1;1;1;5;62;9;4;1;40;7;7;1,726805174942567E-6;5,604326358043985E-6;9,083356257744372E-6;0,004621480864781291;0,42867025668839853;0,03665237084852252;0,00532290829904096;0,0012881872872878245;0,3422467260376476;0,09059082774326524;0,09059082774326524
139;0,299;184,0;4;0;1;1;1;5;63;9;4;1;40;7;7;1,6156843185065159E-6;5,2422860996031555E-6;8,495640401360323E-6;0,0043163591524632275;0,4668324837284757;0,03421642892925372;0,00497131739781273;0,0012034863082311246;0,3193390545505613;0,08455275816119139;0,08455275816119139
142;0,301;182,0;8;0;1;1;1;5;64;9;4;1;41;7;8;1,6805687079517228E-6;5,449903592103362E-6;8,830172674572473E-6;0,004473673771911031;0,4673749531623658;0,035430226971237516;0,005152172834739712;0,0012480709461859816;0,3330403777009589;0,08751630455755853;0,06574825941006796
143;0,303;181,0;5;0;1;1;1;5;64;10;4;1;41;7;8;1,6693230373920624E-6;5,410549409821568E-6;8,76449216886062E-6;0,004427882033945252;0,4616173327431103;0,047115769545448834;0,005099109751329447;0,0012360108475815447;0,32898815613243304;0,0865038422671897;0,0649960523143459
146;0,308;180,0;8;0;1;1;1;5;65;10;4;1;42;7;9;1,7346317699093771E-6;5,619229968954808E-6;9,100541796529596E-6;0,00458470302933049;0,459452601882732;0,048732197034606066;0,005279365676100304;0,0012805266590284361;0,34030901967676497;0,08944694340010106;0,05089818823780124
157;0,317;178,0;8;0;1;1;1;5;71;11;4;1;46;7;9;2,1375535906409296E-6;6,9097382476005875E-6;1,1180793883454746E-5;0,005569553435351831;0,4413448404202764;0,04568366784369219;0,006411798903562951;0,0015591986440046158;0,32977017261745106;0,10807788632604723;0,06156265372389205
160;0,322;177,0;4;0;1;1;1;6;73;11;4;1;46;7;9;2,0952613416582614E-6;6,762232434066183E-6;1,0934955100892159E-5;0,003898532137154539;0,46223552453588473;0,04417698130723003;0,006216905412068788;0,0015147139027782777;0,3180383122263151;0,1043911110880461;0,05950812694164592
173;0,331;176,0;8;0;1;1;1;6;78;12;4;1;48;11;10;2,6943707245827397E-6;8,677347640778442E-6;1,401959952099567E-5;0,00494531886224109;0,48353041107138317;0,04496737954683591;0,007879526371643361;0,0019247215737165286;0,37537745801911554;0,035574842139403845;0,045774951097774214
176;0,335;174,0;8;0;1;1;1;6;80;12;4;1;49;11;10;2,8255962169443807E-6;9,085504817210456E-6;1,4669467903868616E-5;0,005133446202266308;0,46336091291088793;0,0465381001702894;0,008174095994268217;0,0020005062502297002;0,3905644129208638;0,03682921123185244;0,047372733750404225
181;0,338;172,0;5;0;1;1;1;6;83;13;4;1;50;11;10;2,993132228950915E-6;9,611473051775969E-6;1,5510272434347633E-5;0,005391761501920808;0,44703787210800683;0,06610959776913378;0,008580891428885337;0,0021034173095790813;0,38252081794773085;0,038596161658773616;0,04963136539825445
182;0,34;169,0;8;0;1;1;1;6;83;13;4;1;51;11;10;2,999302833669335E-6;9,626193089844177E-6;1,5530655309586213E-5;0,005384538705141356;0,4455453920932151;0,06594602731282802;0,008567590668807258;0,002101496579447595;0,38440173025541313;0,03851006435354413;0,049515003880370424
183;0,342;166,0;8;0;1;1;1;6;83;13;4;1;52;11;10;3,001956076487752E-6;9,62961405974346E-6;1,5532804333369416E-5;0,0053710172448959365;0,44353732303786003;0,06570572026795124;0,008544275895496872;0,0020971141396258644;0,38699630440888394;0,03837909652909402;0,04934098410172243
188;0,345;165,0;8;0;1;1;1;6;86;13;4;1;54;11;10;3,1707295112394194E-6;1,0162940133150931E-5;1,638774120944386E-5;0,0056441506729504485;0,434876856590667;0,06892953751352013;0,008975944371723762;0,0022051695266165337;0,38728978148761467;0,040276877026840574;0,05177196139921312
190;0,347;161,0;8;0;1;1;1;6;87;13;4;1;55;11;10;3,207744827854258E-6;1,0276152042769613E-5;1,6566704530975244E-5;0,0056906880222064825;0,4257935273298612;0,06941903201624483;0,009048048837272338;0,0022242997116097177;0,3950751838879502;0,04057278581325023;0,052146383780203344
192;0,35;156,0;8;0;1;1;1;6;88;13;4;1;56;11;10;3,2570974855136554E-6;1,0428746142583946E-5;1,6809067293490504E-5;0,005758666036005649;0,4148706484746839;0,07016861185802911;0,009154206297463377;0,0022518294237154836;0,40402836694795485;0,04102087936397617;0,05271629668724966
196;0,353;155,0;8;0;1;1;1;6;89;14;4;1;58;11;10;3,4266658591988656E-6;1,096010320426352E-5;1,765786165827153E-5;0,006017513515211476;0,4214593053451866;0,06151619553421207;0,009561659572447943;0,0023550524094803757;0,40129444542778503;0,04278846170175863;0,054975321863196196
199;0,355;154,0;8;0;1;1;1;6;91;14;4;1;59;11;10;3,502979027027638E-6;1,1198280448851523E-5;1,8037686642054535E-5;0,00613071125995555;0,4055638891974436;0,06260733709665234;0,009739481178148811;0,002400375591855934;0,41401757465678435;0,04355459357681414;0,05595329849622745
207;0,359;147,0;8;0;1;1;1;6;95;15;4;1;61;11;11;3,834588892912358E-6;1,2245449493653108E-5;1,9715891089322915E-5;0,006665764840374543;0,4004049152169496;0,0575413838707323;0,010585041781501185;0,0026120878085908214;0,4305327863074585;0,04727163039897849;0,04435059384593884
210;0,363;145,0;8;0;1;1;1;6;95;15;4;1;64;11;11;4,011056091861767E-6;1,2798866105847491E-5;2,0600246302628787E-5;0,006937211078249856;0,415550584501498;0,05979682966101113;0,011012624165382196;0,0027201920977003597;0,4087168736784317;0,04913110606192828;0,04609716858729821
214;0,365;142,0;8;0;1;1;1;6;97;15;4;1;66;11;11;4,177444202116164E-6;1,3319271488847417E-5;2,143091503422606E-5;0,007188416006818829;0,40914024588008713;0,061871377587164385;0,011407816261343918;0,0028204900839254973;0,40898542660965653;0,0508424225036476;0,04770487743663092
216;0,368;140,0;8;0;1;1;1;6;97;16;4;1;67;11;11;4,225722019366246E-6;1,3462570952147976E-5;2,1654475157646624E-5;0,007234711475654091;0,4106441008256277;0,052469963197340264;0,01147767761731769;0,0028404629361965398;0,4162416568046039;0,05110177791351166;0,047950306461618984
222;0,372;139,0;8;0;1;1;1;6;98;17;4;1;70;12;11;4,528700223166706E-6;1,4412655634146998E-5;2,317268484933582E-5;0,007701222409555331;0,42478667507929385;0,04786709973889495;0,01221266918387839;0,003026188824949301;0,4086142565035493;0,044795044792264094;0,050954729426908305
223;0,375;137,0;8;0;1;1;1;6;98;17;4;1;71;12;11;4,526564722779962E-6;1,439829248231962E-5;2,3144603188372264E-5;0,007671647572985908;0,4223859293755688;0,04764375436473703;0,012163223530053046;0,00301584563839512;0,4117746158156599;0,04458737569882774;0,050715538543378985
226;0,378;134,0;8;0;1;1;1;6;99;17;5;1;72;12;11;4,6135074473556755E-6;1,4659440970500354E-5;2,3554239087411675E-5;0,0077664151305664765;0,41501295563083856;0,04815242389503512;0,007968010980821146;0,0030556883078505692;0,42168145589659684;0,045066125294368646;0,051254097676417414
228;0,38;133,0;8;0;1;1;1;6;100;17;5;1;73;12;11;4,654932773017837E-6;1,4783310607987837E-5;2,374815590595296E-5;0,007809773463057712;0,40637954604298726;0,04838116524201832;0,008012401584680553;0,0030740488622093354;0,42952219738608827;0,045281567040206715;0,05149611397946495
234;0,383;132,0;4;0;1;1;1;6;105;17;5;1;74;12;11;4,641577610794675E-6;1,473316680124186E-5;2,36625123590785E-5;0,0077611646836008375;0,4292736499298522;0,04804025132738657;0,007962439050413623;0,0030562088578042924;0,40776760074239315;0,04496384550237515;0,051131802649403285
236;0,385;131,0;8;0;1;1;1;6;106;17;5;1;75;12;11;4,695075011410285E-6;1,4891261947356203E-5;2,3908710981167287E-5;0,007811048778061179;0,42085788802169855;0,048289057583955054;0,008013477130737091;0,003077804567097229;0,4153140355964912;0,04519875516303539;0,05139443811098446
240;0,389;129,0;8;0;1;1;1;6;107;17;5;1;78;12;11;4,910841273314975E-6;1,5559292170441396E-5;2,4970534900686125E-5;0,008115193695870262;0,4277870793625213;0,05008643698145363;0,008325310806672072;0,003200351817936427;0,40225187460678746;0,04688392408948833;0,05330438797092624
