Iteration;Time;BestFitness;CurrentFitness;Threshold
1619;1,011;49,0;49,0;50,0
1620;1,011;49,0;49,0;50,0
1621;1,011;49,0;50,0;50,0
1623;1,012;49,0;50,0;50,0
1626;1,013;49,0;49,0;50,0
1630;1,014;49,0;49,0;50,0
1632;1,014;49,0;49,0;50,0
1633;1,014;49,0;49,0;50,0
1635;1,016;49,0;49,0;50,0
1644;1,017;49,0;49,0;50,0
1647;1,018;49,0;49,0;50,0
1648;1,018;49,0;49,0;50,0
1651;1,019;49,0;49,0;50,0
1652;1,02;49,0;49,0;50,0
1653;1,02;49,0;49,0;50,0
1655;1,021;49,0;49,0;50,0
1656;1,022;49,0;49,0;50,0
1658;1,023;49,0;49,0;50,0
1661;1,024;49,0;49,0;50,0
1665;1,024;49,0;49,0;50,0
1666;1,025;49,0;50,0;50,0
1668;1,026;49,0;50,0;50,0
1670;1,027;49,0;50,0;50,0
1671;1,048;49,0;50,0;50,0
1674;1,049;49,0;49,0;50,0
1679;1,05;49,0;49,0;50,0
1680;1,05;49,0;49,0;50,0
1681;1,051;49,0;49,0;50,0
1684;1,052;49,0;49,0;50,0
1687;1,052;49,0;49,0;50,0
1693;1,053;49,0;49,0;51,0
1695;1,054;49,0;49,0;51,0
1696;1,055;49,0;49,0;51,0
1698;1,055;49,0;49,0;51,0
1699;1,055;49,0;49,0;51,0
1701;1,056;49,0;49,0;51,0
1702;1,057;49,0;49,0;51,0
1706;1,058;49,0;49,0;51,0
1708;1,059;49,0;49,0;51,0
1710;1,059;49,0;49,0;51,0
1712;1,061;49,0;49,0;51,0
1716;1,061;49,0;49,0;51,0
1717;1,062;49,0;49,0;51,0
1719;1,062;49,0;51,0;51,0
1720;1,063;49,0;51,0;51,0
1723;1,064;49,0;51,0;51,0
1725;1,065;49,0;51,0;51,0
1726;1,065;49,0;51,0;51,0
1727;1,066;49,0;51,0;51,0
1728;1,066;49,0;51,0;51,0
1730;1,067;49,0;51,0;51,0
1732;1,067;49,0;51,0;51,0
1735;1,068;49,0;51,0;51,0
1736;1,069;49,0;51,0;51,0
1738;1,069;49,0;51,0;51,0
1741;1,07;49,0;51,0;51,0
1744;1,07;49,0;51,0;51,0
1746;1,071;49,0;51,0;51,0
1747;1,072;49,0;51,0;51,0
1752;1,073;49,0;50,0;51,0
1753;1,073;49,0;50,0;51,0
1755;1,075;49,0;50,0;51,0
1756;1,075;49,0;50,0;51,0
1759;1,076;49,0;50,0;51,0
1760;1,077;49,0;49,0;51,0
1761;1,077;49,0;49,0;51,0
1765;1,078;49,0;49,0;51,0
1768;1,079;49,0;49,0;51,0
1769;1,08;49,0;49,0;51,0
1771;1,08;49,0;49,0;51,0
1773;1,081;49,0;49,0;51,0
1775;1,081;49,0;49,0;51,0
1776;1,082;49,0;49,0;51,0
1778;1,082;49,0;49,0;51,0
1779;1,082;49,0;49,0;51,0
1782;1,083;49,0;49,0;51,0
1784;1,084;49,0;49,0;51,0
1792;1,086;48,0;49,0;49,0
1797;1,087;48,0;48,0;49,0
1798;1,088;48,0;48,0;49,0
1805;1,088;48,0;48,0;49,0
1809;1,089;48,0;48,0;49,0
1811;1,09;48,0;48,0;49,0
1813;1,091;48,0;48,0;49,0
1815;1,091;48,0;48,0;49,0
1816;1,092;48,0;48,0;49,0
1817;1,092;48,0;48,0;49,0
1818;1,093;48,0;48,0;49,0
1820;1,094;48,0;48,0;49,0
1823;1,094;48,0;48,0;49,0
1824;1,094;48,0;48,0;49,0
1825;1,095;48,0;48,0;49,0
1833;1,098;47,0;48,0;48,0
1834;1,098;47,0;47,0;48,0
1835;1,1;47,0;47,0;48,0
1838;1,101;47,0;47,0;48,0
1840;1,102;47,0;47,0;48,0
1842;1,102;47,0;47,0;48,0
1845;1,103;47,0;47,0;48,0
1848;1,103;47,0;47,0;48,0
1849;1,104;47,0;47,0;48,0
1851;1,105;47,0;47,0;48,0
1852;1,105;47,0;47,0;48,0
1854;1,106;47,0;47,0;48,0
1855;1,107;47,0;47,0;48,0
1856;1,108;47,0;47,0;48,0
1866;1,11;47,0;47,0;48,0
1867;1,111;47,0;47,0;48,0
1869;1,112;47,0;47,0;48,0
1870;1,113;47,0;47,0;48,0
1872;1,113;47,0;47,0;48,0
1874;1,113;47,0;47,0;48,0
1875;1,114;47,0;47,0;48,0
1876;1,115;47,0;47,0;48,0
1879;1,116;47,0;47,0;48,0
1882;1,117;47,0;47,0;48,0
1883;1,117;47,0;47,0;48,0
1885;1,118;47,0;47,0;48,0
1886;1,119;47,0;47,0;48,0
1887;1,119;47,0;47,0;48,0
1890;1,12;47,0;47,0;48,0
1891;1,121;47,0;47,0;48,0
1892;1,122;47,0;47,0;48,0
1893;1,122;47,0;47,0;48,0
1896;1,123;47,0;47,0;48,0
1897;1,124;47,0;47,0;48,0
1901;1,125;47,0;48,0;48,0
1907;1,126;47,0;48,0;48,0
1909;1,127;47,0;48,0;48,0
1910;1,128;47,0;48,0;48,0
1914;1,128;47,0;48,0;48,0
1916;1,129;47,0;48,0;48,0
1917;1,13;47,0;48,0;48,0
1919;1,131;47,0;48,0;48,0
1921;1,131;47,0;48,0;48,0
1922;1,132;47,0;48,0;48,0
1927;1,133;47,0;48,0;48,0
1929;1,133;47,0;48,0;48,0
1930;1,134;47,0;48,0;48,0
1931;1,134;47,0;48,0;48,0
1934;1,135;47,0;48,0;48,0
1935;1,136;47,0;48,0;48,0
1936;1,136;47,0;48,0;48,0
1937;1,138;47,0;48,0;48,0
1939;1,138;47,0;48,0;48,0
1940;1,139;47,0;48,0;48,0
1943;1,14;47,0;48,0;48,0
1944;1,14;47,0;48,0;48,0
1945;1,141;47,0;48,0;48,0
1948;1,141;47,0;48,0;48,0
1949;1,142;47,0;48,0;48,0
1950;1,142;47,0;48,0;48,0
1951;1,143;47,0;48,0;48,0
1954;1,144;47,0;48,0;48,0
1955;1,146;46,0;47,0;47,0
1958;1,147;46,0;46,0;47,0
1961;1,148;46,0;46,0;47,0
1962;1,149;46,0;46,0;47,0
1964;1,149;46,0;46,0;47,0
1967;1,151;46,0;46,0;47,0
1969;1,152;46,0;46,0;47,0
1970;1,154;45,0;46,0;46,0
1972;1,154;45,0;45,0;46,0
1974;1,155;45,0;45,0;46,0
1976;1,155;45,0;45,0;46,0
1977;1,156;45,0;45,0;46,0
1981;1,157;45,0;45,0;46,0
1984;1,158;45,0;45,0;46,0
1985;1,158;45,0;45,0;46,0
1986;1,161;45,0;45,0;46,0
1989;1,162;45,0;45,0;46,0
1990;1,162;45,0;45,0;46,0
1992;1,163;45,0;45,0;46,0
1994;1,164;45,0;45,0;46,0
1996;1,165;45,0;45,0;46,0
1999;1,166;45,0;45,0;46,0
2004;1,167;45,0;45,0;46,0
2006;1,168;45,0;45,0;46,0
2007;1,169;45,0;45,0;46,0
2008;1,169;45,0;45,0;46,0
2010;1,17;45,0;45,0;46,0
2012;1,17;45,0;45,0;46,0
2014;1,171;45,0;45,0;46,0
2015;1,172;45,0;45,0;46,0
2017;1,172;45,0;45,0;46,0
2020;1,173;45,0;45,0;46,0
2021;1,173;45,0;45,0;46,0
2029;1,175;45,0;45,0;46,0
2031;1,176;45,0;46,0;46,0
2033;1,176;45,0;46,0;46,0
2034;1,177;45,0;46,0;46,0
2035;1,177;45,0;46,0;46,0
2037;1,178;45,0;46,0;46,0
2038;1,179;45,0;46,0;46,0
2043;1,179;45,0;46,0;46,0
2044;1,181;45,0;46,0;46,0
2046;1,181;45,0;45,0;46,0
2052;1,182;45,0;45,0;46,0
2055;1,183;45,0;45,0;46,0
2057;1,184;45,0;45,0;46,0
2062;1,185;45,0;45,0;46,0
2065;1,186;45,0;45,0;46,0
2067;1,187;45,0;45,0;46,0
2068;1,187;45,0;45,0;46,0
2070;1,188;45,0;45,0;46,0
2071;1,189;45,0;45,0;46,0
2073;1,189;45,0;45,0;46,0
2075;1,19;45,0;45,0;46,0
2076;1,191;45,0;45,0;46,0
2077;1,191;45,0;45,0;46,0
2080;1,192;45,0;45,0;46,0
2082;1,192;45,0;45,0;46,0
2083;1,192;45,0;45,0;46,0
2086;1,193;45,0;45,0;46,0
2088;1,194;45,0;45,0;46,0
2089;1,195;45,0;45,0;46,0
2091;1,195;45,0;45,0;46,0
2092;1,196;45,0;45,0;46,0
2093;1,196;45,0;45,0;46,0
2094;1,197;45,0;45,0;46,0
2095;1,2;44,0;45,0;45,0
2096;1,2;44,0;44,0;45,0
2099;1,201;44,0;44,0;45,0
2101;1,202;44,0;44,0;45,0
2102;1,203;44,0;44,0;45,0
2103;1,204;44,0;44,0;45,0
2105;1,204;44,0;44,0;45,0
2106;1,205;44,0;44,0;45,0
2108;1,206;44,0;44,0;45,0
2112;1,207;44,0;44,0;45,0
2114;1,207;44,0;44,0;45,0
2117;1,208;44,0;44,0;45,0
2119;1,208;44,0;44,0;45,0
2120;1,209;44,0;44,0;45,0
2122;1,209;44,0;44,0;45,0
2124;1,211;44,0;44,0;45,0
2127;1,211;44,0;44,0;45,0
2129;1,212;44,0;44,0;45,0
2130;1,213;44,0;44,0;45,0
2132;1,213;44,0;44,0;45,0
2134;1,214;44,0;44,0;45,0
2135;1,214;44,0;44,0;45,0
2140;1,215;44,0;44,0;45,0
2141;1,215;44,0;44,0;45,0
2142;1,216;44,0;44,0;45,0
2143;1,216;44,0;44,0;45,0
2144;1,217;44,0;44,0;45,0
2145;1,217;44,0;44,0;45,0
2148;1,219;44,0;44,0;45,0
2149;1,22;44,0;44,0;45,0
2152;1,221;44,0;44,0;45,0
2156;1,222;44,0;44,0;45,0
2157;1,223;44,0;44,0;45,0
2158;1,224;44,0;44,0;45,0
2159;1,225;44,0;44,0;45,0
2160;1,225;44,0;44,0;45,0
2163;1,226;44,0;44,0;45,0
2164;1,226;44,0;44,0;45,0
2167;1,227;44,0;44,0;45,0
2168;1,228;44,0;44,0;45,0
2171;1,229;44,0;44,0;45,0
2173;1,23;44,0;44,0;45,0
2174;1,23;44,0;44,0;45,0
2176;1,231;44,0;45,0;45,0
2177;1,232;44,0;45,0;45,0
2178;1,232;44,0;45,0;45,0
2181;1,233;44,0;45,0;45,0
2182;1,234;44,0;45,0;45,0
2183;1,235;44,0;45,0;45,0
2190;1,236;44,0;45,0;45,0
2196;1,237;44,0;45,0;45,0
2197;1,237;44,0;45,0;45,0
2200;1,238;44,0;45,0;45,0
2201;1,238;44,0;45,0;45,0
2211;1,239;44,0;45,0;45,0
2212;1,24;44,0;45,0;45,0
2213;1,241;44,0;45,0;45,0
2214;1,243;43,0;45,0;44,0
2216;1,245;42,0;43,0;43,0
2217;1,246;42,0;42,0;43,0
2218;1,246;42,0;42,0;43,0
2219;1,247;42,0;42,0;43,0
2220;1,247;42,0;42,0;43,0
2229;1,25;42,0;42,0;43,0
2230;1,251;42,0;42,0;43,0
2231;1,252;42,0;42,0;43,0
2232;1,253;42,0;42,0;43,0
2235;1,253;42,0;42,0;43,0
2239;1,274;42,0;42,0;43,0
2240;1,274;42,0;42,0;43,0
2242;1,275;42,0;42,0;43,0
2243;1,275;42,0;42,0;43,0
2244;1,276;42,0;42,0;43,0
2246;1,277;42,0;42,0;43,0
2248;1,278;42,0;42,0;43,0
2255;1,279;42,0;42,0;43,0
2256;1,28;42,0;42,0;43,0
2257;1,281;42,0;42,0;43,0
2259;1,282;42,0;42,0;43,0
2260;1,282;42,0;42,0;43,0
2261;1,283;42,0;42,0;43,0
2264;1,284;42,0;42,0;43,0
2266;1,284;42,0;42,0;43,0
2267;1,285;42,0;42,0;43,0
2268;1,285;42,0;42,0;43,0
2269;1,286;42,0;42,0;43,0
2271;1,287;42,0;42,0;43,0
2272;1,287;42,0;42,0;43,0
2274;1,288;42,0;42,0;43,0
2275;1,288;42,0;42,0;43,0
2278;1,289;42,0;42,0;43,0
2283;1,311;42,0;42,0;43,0
2284;1,312;42,0;42,0;43,0
2287;1,312;42,0;42,0;43,0
2290;1,315;42,0;43,0;43,0
2294;1,316;42,0;43,0;43,0
2295;1,317;42,0;43,0;43,0
2297;1,317;42,0;43,0;43,0
2302;1,318;42,0;43,0;43,0
2304;1,319;42,0;43,0;43,0
2305;1,32;42,0;43,0;43,0
2308;1,321;42,0;43,0;43,0
2313;1,323;42,0;43,0;43,0
2316;1,324;42,0;43,0;43,0
2317;1,325;42,0;43,0;43,0
2321;1,326;42,0;43,0;43,0
2325;1,327;42,0;43,0;43,0
2328;1,328;42,0;42,0;43,0
2332;1,329;42,0;42,0;43,0
2334;1,33;42,0;42,0;43,0
2337;1,353;41,0;42,0;42,0
2340;1,354;41,0;41,0;42,0
2345;1,355;41,0;41,0;42,0
2347;1,356;41,0;41,0;42,0
2349;1,357;41,0;41,0;42,0
2355;1,358;41,0;41,0;42,0
2356;1,359;41,0;41,0;42,0
2358;1,36;41,0;41,0;42,0
2363;1,362;41,0;41,0;42,0
2365;1,363;41,0;41,0;42,0
2366;1,364;41,0;41,0;42,0
2367;1,387;41,0;41,0;42,0
2369;1,387;41,0;41,0;42,0
2370;1,388;41,0;41,0;42,0
2372;1,388;41,0;41,0;42,0
2373;1,389;41,0;41,0;42,0
2378;1,39;41,0;41,0;42,0
2380;1,39;41,0;41,0;42,0
2382;1,391;41,0;41,0;42,0
2385;1,392;41,0;41,0;42,0
2386;1,392;41,0;41,0;42,0
2387;1,393;41,0;41,0;42,0
2390;1,393;41,0;41,0;42,0
2391;1,416;40,0;41,0;41,0
2392;1,416;40,0;40,0;41,0
2393;1,417;40,0;40,0;41,0
2397;1,418;40,0;40,0;41,0
2400;1,441;40,0;40,0;41,0
2403;1,442;40,0;40,0;41,0
2404;1,443;40,0;40,0;41,0
2408;1,445;40,0;40,0;41,0
2409;1,445;40,0;40,0;41,0
2410;1,446;40,0;40,0;41,0
2417;1,448;40,0;40,0;41,0
2419;1,47;40,0;40,0;41,0
2420;1,471;40,0;40,0;41,0
2421;1,472;40,0;40,0;41,0
2428;1,496;40,0;40,0;41,0
2429;1,497;40,0;40,0;41,0
2431;1,499;40,0;40,0;41,0
2433;1,521;40,0;40,0;41,0
2436;1,523;40,0;40,0;41,0
2437;1,525;40,0;40,0;41,0
2438;1,546;40,0;40,0;41,0
2439;1,569;40,0;40,0;41,0
2446;1,572;40,0;40,0;41,0
2447;1,573;40,0;40,0;41,0
2448;1,573;40,0;40,0;41,0
2449;1,616;40,0;40,0;41,0
2455;1,661;40,0;40,0;41,0
2457;1,704;39,0;40,0;40,0
2462;1,707;39,0;39,0;40,0
2463;1,708;39,0;39,0;40,0
2464;1,75;39,0;39,0;40,0
2465;1,75;39,0;39,0;40,0
2467;1,842;39,0;39,0;40,0
2468;1,843;39,0;39,0;40,0
2472;1,889;38,0;39,0;39,0
2476;1,974;38,0;38,0;39,0
2480;2,018;38,0;38,0;39,0
2482;2,02;38,0;38,0;39,0
2484;2,106;38,0;38,0;39,0
2485;2,107;38,0;38,0;39,0
2488;2,15;38,0;38,0;39,0
2491;2,236;38,0;38,0;39,0
2492;2,237;38,0;38,0;39,0
2505;2,243;38,0;38,0;39,0
2506;2,243;38,0;38,0;39,0
2509;2,245;38,0;38,0;39,0
2510;2,245;38,0;38,0;39,0
2511;2,245;38,0;38,0;39,0
2514;2,246;38,0;38,0;39,0
2515;2,247;38,0;38,0;39,0
2517;2,248;38,0;38,0;39,0
2518;2,248;38,0;38,0;39,0
2519;2,249;38,0;38,0;39,0
2521;2,25;38,0;38,0;39,0
2523;2,25;38,0;38,0;39,0
2524;2,251;38,0;38,0;39,0
2525;2,251;38,0;38,0;39,0
2526;2,252;38,0;38,0;39,0
2533;2,253;38,0;38,0;39,0
2538;2,254;38,0;39,0;39,0
2542;2,255;38,0;39,0;39,0
2544;2,256;38,0;39,0;39,0
2545;2,257;38,0;39,0;39,0
2547;2,258;38,0;39,0;39,0
2549;2,259;38,0;39,0;39,0
2551;2,259;38,0;39,0;39,0
2552;2,26;38,0;39,0;39,0
2553;2,26;38,0;38,0;39,0
2558;2,261;38,0;38,0;39,0
2566;2,264;38,0;38,0;39,0
2569;2,265;38,0;38,0;39,0
2571;2,266;38,0;38,0;39,0
2572;2,266;38,0;38,0;39,0
2574;2,266;38,0;38,0;39,0
2578;2,267;38,0;38,0;39,0
2583;2,268;38,0;38,0;39,0
2584;2,269;38,0;38,0;39,0
2585;2,27;38,0;38,0;39,0
2587;2,271;38,0;38,0;39,0
2588;2,271;38,0;38,0;39,0
2590;2,272;38,0;38,0;39,0
2596;2,273;38,0;38,0;39,0
2603;2,274;38,0;38,0;39,0
2604;2,275;38,0;38,0;39,0
2605;2,276;38,0;38,0;39,0
2606;2,276;38,0;38,0;39,0
2609;2,276;38,0;38,0;39,0
2610;2,278;38,0;39,0;39,0
2613;2,278;38,0;39,0;39,0
2615;2,28;38,0;39,0;39,0
2616;2,28;38,0;39,0;39,0
2617;2,281;38,0;39,0;39,0
2618;2,282;38,0;39,0;39,0
2619;2,283;38,0;39,0;39,0
2620;2,284;38,0;39,0;39,0
2621;2,284;38,0;39,0;39,0
2622;2,285;38,0;39,0;39,0
2623;2,285;38,0;39,0;39,0
2624;2,286;38,0;39,0;39,0
2626;2,287;38,0;39,0;39,0
2628;2,288;38,0;39,0;39,0
2629;2,288;38,0;39,0;39,0
2631;2,29;38,0;39,0;39,0
2632;2,292;38,0;39,0;39,0
2633;2,292;38,0;39,0;39,0
2636;2,293;38,0;39,0;39,0
2645;2,296;38,0;39,0;39,0
2646;2,297;38,0;39,0;39,0
2649;2,298;38,0;39,0;39,0
2650;2,299;38,0;39,0;39,0
2651;2,299;38,0;39,0;39,0
2652;2,3;38,0;39,0;39,0
2653;2,301;38,0;39,0;39,0
2654;2,301;38,0;39,0;39,0
2655;2,302;38,0;39,0;39,0
2662;2,303;38,0;39,0;39,0
2664;2,304;38,0;39,0;39,0
2673;2,305;38,0;39,0;39,0
2678;2,306;38,0;39,0;39,0
2681;2,308;38,0;39,0;39,0
2682;2,309;38,0;39,0;39,0
2685;2,309;38,0;39,0;39,0
2688;2,31;38,0;39,0;39,0
2691;2,311;38,0;39,0;39,0
2692;2,312;38,0;39,0;39,0
2693;2,312;38,0;39,0;39,0
2694;2,313;38,0;39,0;39,0
2697;2,313;38,0;39,0;39,0
2698;2,314;38,0;39,0;39,0
2699;2,315;38,0;39,0;39,0
2701;2,315;38,0;39,0;39,0
2702;2,316;38,0;39,0;39,0
2706;2,317;38,0;39,0;39,0
2707;2,318;38,0;39,0;39,0
2715;2,32;38,0;39,0;39,0
2717;2,32;38,0;39,0;39,0
2718;2,321;38,0;39,0;39,0
2719;2,321;38,0;39,0;39,0
2720;2,323;38,0;39,0;39,0
2721;2,324;38,0;39,0;39,0
2728;2,325;38,0;39,0;39,0
2729;2,326;38,0;39,0;39,0
2733;2,327;38,0;39,0;39,0
2734;2,328;38,0;39,0;39,0
2735;2,329;38,0;39,0;39,0
2736;2,33;38,0;39,0;39,0
2741;2,331;38,0;39,0;39,0
2747;2,332;38,0;39,0;39,0
2751;2,334;38,0;39,0;39,0
2753;2,334;38,0;39,0;39,0
2756;2,336;38,0;39,0;39,0
2758;2,337;38,0;39,0;39,0
2759;2,337;38,0;39,0;39,0
2763;2,338;38,0;39,0;39,0
2765;2,338;38,0;39,0;40,0
2767;2,339;38,0;40,0;40,0
2768;2,34;38,0;40,0;40,0
2770;2,34;38,0;40,0;40,0
2771;2,341;38,0;40,0;40,0
2772;2,341;38,0;40,0;40,0
2773;2,342;38,0;40,0;40,0
2774;2,343;38,0;40,0;40,0
2775;2,343;38,0;40,0;40,0
2776;2,344;38,0;40,0;40,0
2778;2,345;38,0;39,0;40,0
2779;2,345;38,0;39,0;40,0
2780;2,347;38,0;39,0;40,0
2782;2,347;38,0;39,0;40,0
2784;2,348;38,0;39,0;40,0
2787;2,348;38,0;39,0;40,0
2789;2,349;38,0;39,0;40,0
2790;2,35;38,0;39,0;40,0
2792;2,35;38,0;39,0;40,0
2797;2,351;38,0;39,0;40,0
2798;2,352;38,0;39,0;40,0
2801;2,352;38,0;39,0;40,0
2802;2,353;38,0;39,0;40,0
2805;2,353;38,0;39,0;40,0
2808;2,354;38,0;38,0;40,0
2809;2,354;38,0;38,0;40,0
2816;2,356;38,0;38,0;40,0
2819;2,357;38,0;38,0;40,0
2820;2,358;38,0;38,0;40,0
2821;2,359;38,0;38,0;40,0
2822;2,359;38,0;38,0;40,0
2823;2,359;38,0;38,0;40,0
2826;2,36;38,0;38,0;40,0
2827;2,36;38,0;38,0;40,0
2833;2,362;38,0;38,0;40,0
2834;2,362;38,0;38,0;40,0
2835;2,362;38,0;38,0;40,0
2837;2,363;38,0;38,0;40,0
2838;2,363;38,0;38,0;40,0
2844;2,364;38,0;38,0;40,0
2846;2,365;38,0;38,0;40,0
2850;2,366;38,0;38,0;40,0
2852;2,366;38,0;38,0;40,0
2853;2,367;38,0;38,0;40,0
2856;2,369;38,0;38,0;40,0
2858;2,369;38,0;38,0;40,0
2860;2,37;38,0;38,0;40,0
2861;2,371;38,0;38,0;40,0
2865;2,371;38,0;38,0;40,0
2867;2,372;38,0;39,0;40,0
2868;2,372;38,0;39,0;40,0
2869;2,373;38,0;39,0;40,0
2872;2,374;38,0;39,0;40,0
2873;2,374;38,0;39,0;40,0
2876;2,374;38,0;39,0;40,0
2877;2,375;38,0;39,0;40,0
2879;2,375;38,0;39,0;40,0
2885;2,376;38,0;39,0;40,0
2887;2,377;38,0;39,0;40,0
2888;2,378;38,0;39,0;40,0
2889;2,378;38,0;39,0;40,0
2893;2,379;38,0;39,0;40,0
2894;2,379;38,0;39,0;40,0
2898;2,381;38,0;39,0;40,0
2900;2,382;38,0;39,0;40,0
2901;2,383;38,0;39,0;40,0
2902;2,383;38,0;39,0;40,0
2903;2,384;38,0;39,0;40,0
2905;2,384;38,0;39,0;40,0
2906;2,385;38,0;38,0;40,0
2907;2,385;38,0;38,0;40,0
2908;2,386;38,0;38,0;40,0
2910;2,386;38,0;38,0;40,0
2912;2,386;38,0;38,0;40,0
2913;2,387;38,0;38,0;40,0
2914;2,387;38,0;38,0;40,0
2915;2,388;38,0;38,0;40,0
2916;2,388;38,0;38,0;40,0
2920;2,389;38,0;38,0;40,0
2923;2,39;38,0;38,0;40,0
2924;2,39;38,0;38,0;40,0
2926;2,39;38,0;38,0;40,0
2927;2,391;38,0;38,0;40,0
2931;2,392;38,0;38,0;40,0
2933;2,392;38,0;38,0;40,0
2936;2,393;38,0;38,0;40,0
2937;2,394;38,0;38,0;40,0
2939;2,395;38,0;38,0;40,0
2940;2,395;38,0;38,0;40,0
2941;2,396;38,0;38,0;40,0
2948;2,398;38,0;38,0;40,0
2949;2,398;38,0;38,0;40,0
2953;2,4;38,0;38,0;40,0
2954;2,4;38,0;38,0;40,0
2955;2,401;38,0;38,0;40,0
2958;2,402;38,0;38,0;40,0
2960;2,403;38,0;38,0;40,0
2961;2,404;38,0;38,0;40,0
2964;2,404;38,0;38,0;40,0
2965;2,405;38,0;38,0;40,0
2970;2,406;38,0;38,0;40,0
2973;2,408;38,0;38,0;40,0
2974;2,408;38,0;38,0;40,0
2976;2,408;38,0;40,0;40,0
2977;2,409;38,0;40,0;40,0
2979;2,409;38,0;40,0;40,0
2982;2,411;38,0;40,0;40,0
2983;2,411;38,0;40,0;40,0
2984;2,412;38,0;40,0;40,0
2988;2,413;38,0;40,0;40,0
2989;2,413;38,0;40,0;40,0
2990;2,414;38,0;40,0;40,0
2991;2,414;38,0;40,0;40,0
2992;2,415;38,0;40,0;40,0
2995;2,416;38,0;40,0;40,0
2997;2,417;38,0;40,0;40,0
3005;2,421;38,0;40,0;40,0
3011;2,423;38,0;40,0;40,0
3012;2,424;38,0;40,0;40,0
3013;2,425;38,0;40,0;40,0
3017;2,426;38,0;40,0;40,0
3019;2,427;38,0;40,0;40,0
3020;2,427;38,0;40,0;40,0
3025;2,428;38,0;40,0;40,0
3029;2,429;38,0;40,0;40,0
3030;2,43;38,0;40,0;40,0
3031;2,43;38,0;40,0;40,0
3034;2,431;38,0;40,0;40,0
3035;2,431;38,0;40,0;40,0
3037;2,432;38,0;40,0;40,0
3041;2,433;38,0;40,0;40,0
3042;2,434;38,0;40,0;40,0
3044;2,434;38,0;40,0;40,0
3045;2,435;38,0;40,0;40,0
3048;2,436;38,0;40,0;40,0
3054;2,437;38,0;40,0;40,0
3056;2,437;38,0;40,0;40,0
3057;2,438;38,0;40,0;40,0
3059;2,439;38,0;40,0;40,0
3066;2,44;38,0;38,0;40,0
3068;2,441;38,0;38,0;40,0
3069;2,441;38,0;38,0;40,0
3072;2,443;38,0;38,0;40,0
3080;2,444;38,0;38,0;41,0
3082;2,445;38,0;38,0;41,0
3089;2,446;38,0;38,0;41,0
3090;2,447;38,0;38,0;41,0
3091;2,447;38,0;38,0;41,0
3093;2,449;38,0;38,0;41,0
3094;2,449;38,0;38,0;41,0
3097;2,451;38,0;38,0;41,0
3099;2,451;38,0;38,0;41,0
3101;2,452;38,0;38,0;41,0
3102;2,453;38,0;38,0;41,0
3103;2,454;38,0;38,0;41,0
3104;2,455;38,0;38,0;41,0
3105;2,455;38,0;38,0;41,0
3106;2,456;38,0;38,0;41,0
3107;2,456;38,0;38,0;41,0
3108;2,457;38,0;38,0;41,0
3113;2,457;38,0;38,0;41,0
3114;2,458;38,0;38,0;41,0
3118;2,459;38,0;38,0;41,0
3120;2,461;38,0;39,0;41,0
3123;2,461;38,0;39,0;41,0
3124;2,462;38,0;39,0;41,0
3128;2,463;38,0;39,0;41,0
3130;2,463;38,0;39,0;41,0
3132;2,464;38,0;39,0;41,0
3133;2,464;38,0;39,0;41,0
3134;2,465;38,0;39,0;41,0
3137;2,466;38,0;39,0;41,0
3139;2,467;38,0;38,0;41,0
3143;2,468;38,0;38,0;41,0
3153;2,47;38,0;38,0;41,0
3155;2,471;38,0;38,0;41,0
3157;2,471;38,0;38,0;41,0
3164;2,472;38,0;38,0;41,0
3166;2,473;38,0;38,0;41,0
3169;2,474;38,0;38,0;41,0
3170;2,474;38,0;38,0;41,0
3176;2,475;38,0;38,0;41,0
3178;2,475;38,0;38,0;41,0
3179;2,476;38,0;38,0;41,0
3182;2,477;38,0;38,0;41,0
3183;2,478;38,0;38,0;41,0
3184;2,479;38,0;38,0;41,0
3189;2,48;38,0;38,0;41,0
3191;2,481;38,0;41,0;41,0
3192;2,481;38,0;39,0;41,0
3193;2,482;38,0;39,0;41,0
3197;2,483;38,0;39,0;41,0
3200;2,484;38,0;39,0;41,0
3203;2,486;38,0;39,0;41,0
3206;2,486;38,0;39,0;41,0
3207;2,487;38,0;39,0;41,0
3209;2,488;38,0;39,0;41,0
3211;2,488;38,0;39,0;41,0
3216;2,489;38,0;39,0;41,0
3218;2,49;38,0;39,0;41,0
3222;2,491;38,0;39,0;41,0
3223;2,492;38,0;39,0;41,0
3225;2,493;38,0;39,0;41,0
3226;2,493;38,0;39,0;41,0
3229;2,494;38,0;39,0;41,0
3232;2,495;38,0;39,0;41,0
3234;2,496;38,0;38,0;41,0
3237;2,496;38,0;38,0;41,0
3239;2,497;38,0;38,0;41,0
3240;2,498;38,0;38,0;41,0
3242;2,499;38,0;38,0;41,0
3246;2,5;38,0;38,0;41,0
3249;2,501;38,0;38,0;41,0
3250;2,501;38,0;38,0;41,0
3251;2,502;38,0;38,0;41,0
3254;2,503;38,0;38,0;41,0
3256;2,503;38,0;38,0;41,0
3257;2,504;38,0;38,0;41,0
3263;2,505;38,0;38,0;41,0
3265;2,505;38,0;38,0;41,0
3272;2,507;38,0;38,0;41,0
3275;2,508;38,0;38,0;41,0
3283;2,509;38,0;38,0;41,0
3285;2,509;38,0;38,0;41,0
3287;2,51;38,0;40,0;41,0
3290;2,51;38,0;40,0;41,0
3291;2,511;38,0;40,0;41,0
3292;2,512;38,0;40,0;41,0
