Iteration;Time;QI-0;QI-1;QI-2;QI-3;QI-4;QI-5;QI-6;QI-7;QI-8;QI-9;QI-10;
2551;2,268;3;1;2;7;10;9;5;8;11;4;6
4051;2,79;1;1;1;2;1;4;1;5;3;1;6
5581;3,981;1;1;1;3;1;2;1;1;1;1;4
7110;5,301;1;1;1;3;1;2;1;1;1;1;4
8610;5,894;1;1;1;2;1;3;1;1;1;1;4
9627;6,63;1;1;1;2;1;1;1;1;1;1;3
10183;7,706;5;6;4;3;1;7;1;1;1;8;2
10681;8,487;5;6;4;2;1;3;1;7;1;8;1
