Iteration;Time;BestFitness;LRM-LLH0;LRM-LLH1;LRM-LLH2;LRM-LLH3;LRM-LLH4;LRM-LLH5;LRM-LLH6;LRM-LLH7;LRM-LLH8;LRM-LLH9;LRM-LLH10;
86;0,234;261,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
89;0,236;259,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
93;0,239;257,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
95;0,241;252,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
96;0,243;249,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
97;0,245;246,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
100;0,251;244,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
101;0,256;239,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
102;0,262;236,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
104;0,265;233,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
105;0,267;229,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
106;0,27;223,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
109;0,273;220,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
114;0,276;219,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
116;0,279;217,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
120;0,281;213,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
121;0,283;209,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
122;0,285;205,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
123;0,287;202,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
124;0,29;197,0;34,0;59,0;27,0;2,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
125;0,292;196,0;34,0;59,0;27,0;3,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
126;0,294;195,0;34,0;59,0;27,0;3,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
127;0,296;192,0;34,0;59,0;27,0;3,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
128;0,298;190,0;34,0;59,0;27,0;3,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
132;0,3;188,0;34,0;59,0;27,0;3,0;2,0;5,0;3,0;1,0;6,0;1,0;1,0
135;0,303;186,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
137;0,306;183,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
138;0,308;181,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
139;0,309;175,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
141;0,314;173,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
142;0,32;172,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
143;0,325;171,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
144;0,33;169,0;34,0;59,0;27,0;3,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
147;0,336;167,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
149;0,338;165,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
150;0,341;163,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
156;0,344;162,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
159;0,347;160,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
160;0,349;157,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
161;0,35;156,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
162;0,352;155,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
166;0,354;153,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
169;0,357;150,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
171;0,359;148,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
174;0,362;147,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
176;0,365;144,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
179;0,367;142,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
180;0,371;140,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
186;0,377;139,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
191;0,381;134,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
193;0,384;132,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
196;0,386;130,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
198;0,388;126,0;34,0;59,0;27,0;2,0;2,0;4,0;3,0;1,0;6,0;1,0;1,0
208;0,393;125,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
209;0,395;124,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
210;0,397;123,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
214;0,4;122,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
218;0,403;119,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
220;0,405;118,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
221;0,407;117,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
227;0,411;114,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
244;0,42;111,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
247;0,425;110,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
253;0,433;109,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
262;0,441;107,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
265;0,448;105,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
267;0,455;104,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
275;0,459;102,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
277;0,461;100,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
280;0,463;99,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
281;0,465;98,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
288;0,47;97,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
289;0,472;95,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
293;0,476;94,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
297;0,479;93,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
302;0,482;92,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
305;0,485;90,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
310;0,49;89,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
311;0,492;88,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
324;0,499;86,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
328;0,502;84,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
331;0,505;83,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
332;0,508;82,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;1,0;6,0;1,0;1,0
384;0,53;81,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;33,0;6,0;1,0;1,0
386;0,532;79,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;33,0;6,0;1,0;1,0
387;0,534;77,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;33,0;6,0;1,0;1,0
398;0,541;76,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;33,0;6,0;1,0;1,0
400;0,543;74,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;33,0;6,0;1,0;1,0
405;0,546;73,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;33,0;6,0;1,0;1,0
408;0,549;72,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;33,0;6,0;1,0;1,0
448;0,565;71,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;27,0;6,0;1,0;1,0
495;0,583;70,0;34,0;59,0;27,0;2,0;1,0;4,0;3,0;27,0;6,0;1,0;1,0
542;0,598;69,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;27,0;6,0;1,0;1,0
548;0,601;68,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;27,0;6,0;1,0;1,0
559;0,605;67,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;27,0;6,0;1,0;1,0
605;0,622;66,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;6,0;1,0;1,0
625;0,628;65,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;6,0;1,0;1,0
664;0,641;64,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;7,0;1,0;1,0
675;0,646;63,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;7,0;1,0;1,0
735;0,666;62,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;7,0;1,0;1,0
747;0,67;61,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;7,0;1,0;1,0
764;0,679;60,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;7,0;1,0;1,0
777;0,688;58,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;24,0;7,0;1,0;1,0
930;0,75;57,0;34,0;59,0;27,0;2,0;1,0;5,0;2,0;23,0;6,0;1,0;1,0
1000;0,78;57,0;34,0;59,0;27,0;2,0;1,0;4,0;2,0;18,0;6,0;1,0;1,0
1036;0,794;56,0;34,0;59,0;27,0;2,0;1,0;4,0;2,0;18,0;6,0;1,0;1,0
1060;0,825;55,0;297,0;59,0;27,0;2,0;1,0;4,0;2,0;18,0;6,0;1,0;1,0
1177;0,87;54,0;297,0;59,0;71,0;2,0;1,0;5,0;2,0;17,0;6,0;1,0;1,0
1249;0,894;53,0;297,0;59,0;71,0;2,0;1,0;5,0;2,0;17,0;7,0;1,0;1,0
1602;1,008;52,0;297,0;59,0;65,0;2,0;1,0;5,0;1,0;17,0;7,0;1,0;1,0
1606;1,011;51,0;297,0;59,0;65,0;2,0;1,0;5,0;1,0;17,0;7,0;1,0;1,0
1738;1,106;50,0;297,0;410,0;52,0;2,0;1,0;5,0;1,0;16,0;7,0;1,0;1,0
1760;1,137;49,0;307,0;410,0;52,0;2,0;1,0;5,0;1,0;15,0;7,0;1,0;1,0
2000;1,217;49,0;307,0;410,0;44,0;2,0;1,0;5,0;1,0;15,0;7,0;1,0;1,0
2243;1,332;48,0;373,0;410,0;44,0;2,0;1,0;5,0;1,0;15,0;7,0;1,0;1,0
2412;1,499;47,0;406,0;423,0;34,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
2435;1,623;46,0;431,0;429,0;34,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
2451;1,634;45,0;431,0;429,0;34,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
3000;2,386;45,0;487,0;396,0;32,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
3295;2,475;44,0;487,0;396,0;32,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
3351;2,496;43,0;487,0;396,0;32,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
3372;2,504;42,0;487,0;396,0;32,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
3380;2,509;41,0;487,0;396,0;32,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
3646;2,586;40,0;487,0;396,0;32,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
4000;3,308;40,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;15,0;8,0;1,0;1,0
5000;3,522;40,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5459;3,629;411,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5460;3,63;410,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5465;3,634;409,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5468;3,636;404,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5472;3,637;403,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5473;3,639;402,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5475;3,64;399,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5476;3,642;393,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5477;3,643;389,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5478;3,644;388,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5480;3,647;385,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5481;3,649;378,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5482;3,65;375,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5483;3,652;370,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5486;3,654;367,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5488;3,655;365,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5489;3,657;364,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5490;3,658;361,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5491;3,66;358,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5495;3,662;353,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5497;3,663;350,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5498;3,665;349,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5499;3,666;346,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5500;3,668;341,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5501;3,67;336,0;557,0;475,0;32,0;1,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5506;3,673;333,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5508;3,675;330,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5510;3,676;327,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5512;3,678;325,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5513;3,681;324,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5514;3,682;322,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5517;3,684;321,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5519;3,686;319,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5520;3,687;315,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5524;3,689;312,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5526;3,69;311,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5527;3,692;309,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5532;3,695;305,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5534;3,696;303,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5535;3,698;296,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5538;3,701;292,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5539;3,703;291,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5540;3,704;289,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5543;3,706;286,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5544;3,708;285,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5545;3,709;282,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5546;3,711;281,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5547;3,712;278,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5548;3,714;275,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5550;3,715;273,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5554;3,717;271,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5558;3,719;269,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5560;3,721;267,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5561;3,723;266,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5562;3,725;263,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5564;3,726;261,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5565;3,727;259,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5571;3,731;254,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5572;3,733;252,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5577;3,735;250,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5580;3,737;249,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5581;3,738;248,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5582;3,739;247,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5584;3,741;245,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5589;3,745;243,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5591;3,746;240,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5593;3,748;238,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5594;3,749;236,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5598;3,751;234,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5601;3,753;232,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5609;3,756;231,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5613;3,758;229,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5618;3,761;228,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5621;3,763;226,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5623;3,765;224,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5624;3,766;222,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5626;3,768;221,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5629;3,769;220,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5630;3,771;219,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5632;3,772;216,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5638;3,774;214,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5657;3,78;212,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5659;3,781;210,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5664;3,784;209,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5666;3,785;208,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5668;3,787;207,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
5677;3,791;206,0;557,0;475,0;32,0;2,0;1,0;5,0;1,0;16,0;8,0;1,0;1,0
