Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;NumOfMoves-LLH9;NumOfMoves-LLH10;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;LAProb-LLH9;LAProb-LLH10;
1;0,001;429,0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091
1;0,016;410,0;7;0;0;0;0;0;0;0;0;1;0;0;0;0,09990751020626865;0,09990751020626865;0,09990751020626865;0,09990751020626865;0,09990751020626865;0,09990751020626865;0,09990751020626865;9,248979373135328E-4;0,09990751020626865;0,09990751020626865;0,09990751020626865
2;0,022;409,0;5;0;0;0;0;0;0;1;0;1;0;0;0;0,10044718481585985;0,10044718481585985;0,10044718481585985;0,10044718481585985;0,10044718481585985;0,0950415154086058;0,10044718481585985;9,338212486554518E-4;0,10044718481585985;0,10044718481585985;0,10044718481585985
4;0,028;408,0;4;0;0;0;0;0;1;1;1;1;0;0;0;0,04048783491666297;0,04048783491666297;0,04048783491666297;0,04048783491666297;0,6374097952058135;0,03831013255422144;0,04048783491666297;3,773929066611444E-4;0,04048783491666297;0,04048783491666297;0,04048783491666297
5;0,068;402,0;0;0;1;0;0;0;1;1;1;1;0;0;0;5,113184467566204E-7;0,04254339118680689;0,04254339118680689;0,04254339118680689;0,6615256469522918;0,040265130254999414;0,04254339118680689;4,0497316661381323E-4;0,04254339118680689;0,04254339118680689;0,04254339118680689
7;0,072;401,0;4;0;1;0;0;0;3;1;1;1;0;0;0;4,2225777761495816E-7;0,03490987360276101;0,03490987360276101;0,03490987360276101;0,7222558587921598;0,033041422548357444;0,03490987360276101;3,3318118237826515E-4;0,03490987360276101;0,03490987360276101;0,03490987360276101
8;0,078;400,0;4;0;1;0;0;0;4;1;1;1;0;0;0;4,824407608344167E-7;0,03968255199520915;0,03968255199520915;0,03968255199520915;0,6842825397177655;0,03755958763515149;0,03968255199520915;3,795262398580811E-4;0,03968255199520915;0,03968255199520915;0,03968255199520915
12;0,085;391,0;8;0;1;0;0;0;6;1;1;1;1;0;1;7,722687253855921E-7;0,06279766724772498;0,06279766724772498;0,06279766724772498;0,28321060886076493;0,05944138625451303;0,06279766724772498;6,034370118037807E-4;0,27995779211784305;0,06279766724772498;0,06279766724772498
13;0,089;384,0;8;0;1;0;0;0;6;1;1;1;2;0;1;9,876824701136627E-7;0,07990616429616204;0,07990616429616204;0,07990616429616204;0,36012359450684256;0,07563737510159635;0,07990616429616204;7,694449493708484E-4;0,08403161198274768;0,07990616429616204;0,07990616429616204
15;0,119;378,0;1;0;1;1;0;0;7;1;1;1;2;0;1;1,3600941432549749E-6;3,754876666642682E-6;0,10578353837703987;0,10578353837703987;0,25866497983170006;0,10015148585092146;0,10578353837703987;0,0010352528949216435;0,11122547456644741;0,10578353837703987;0,10578353837703987
19;0,127;374,0;8;0;1;1;0;3;7;1;1;1;3;0;1;1,4933217569055567E-6;4,120326612049802E-6;0,11541100360976303;0,014056308507577695;0,28206422038474555;0,10926974021340405;0,11541100360976303;0,0011324201151950795;0,13182768269165665;0,11541100360976303;0,11541100360976303
20;0,133;370,0;8;0;1;1;0;3;7;1;1;1;4;0;1;1,4582360751168077E-6;4,021219300105467E-6;0,11198703765247521;0,01365547999295128;0,2735582937825029;0,10603123710152669;0,11198703765247521;0,0011016903302387584;0,15769966872750438;0,11198703765247521;0,11198703765247521
23;0,137;358,0;8;0;1;1;0;3;8;1;2;1;5;0;1;1,6278759294656129E-6;4,485426758016382E-6;0,12391049210149091;0,015134499755952114;0,24604992406364068;0,11732562406894435;0,04771961164946887;0,0012234406269080109;0,20080931022792572;0,12391049210149091;0,12391049210149091
24;0,139;351,0;8;0;1;1;0;3;8;1;2;1;6;0;1;1,5942998618020747E-6;4,39140653007852E-6;0,12089442550817378;0,014776616861569348;0,24000522650466277;0,11447195120305449;0,046573107260250685;0,0011955264637689164;0,2202883094757805;0,12089442550817378;0,12089442550817378
