Iteration;Time;QI-0;QI-1;QI-2;QI-3;QI-4;QI-5;QI-6;QI-7;QI-8;QI-9;QI-10;
2553;2,192;2;1;3;8;9;10;4;7;11;6;5
4079;3,114;1;1;1;3;2;4;1;6;1;5;1
5607;4,18;1;1;1;2;4;1;1;3;1;5;1
7133;5,183;1;1;1;2;3;4;1;1;1;5;1
8633;5,44;1;1;1;1;2;3;1;1;1;4;1
10163;6,614;1;1;1;4;2;3;1;1;1;1;1
10791;7,275;6;7;8;4;3;5;1;1;1;2;9
11256;8,406;2;1;4;6;1;5;1;1;3;1;7
11961;9,876;4;1;3;1;1;2;1;1;5;1;6
