Iteration;Time;BestFitness;LB-H0;UB-H0;LB-H1;UB-H1;LB-H2;UB-H2;LB-H3;UB-H3;LB-H4;UB-H4;LB-H5;UB-H5;LB-H6;UB-H6;LB-H7;UB-H7;LB-H8;UB-H8;LB-H9;UB-H9;LB-H10;UB-H10;
1;0,016;410,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0
2;0,022;409,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0
4;0,03;408,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;16,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0
5;0,071;402,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;16,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0
7;0,075;401,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;1,0;0,0;16,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0
8;0,084;400,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;1,0;0,0;16,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0
14;0,092;395,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;0,0;0,0;24,0;0,0;0,0
15;0,125;389,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;0,0;0,0;24,0;0,0;0,0
16;0,128;388,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;0,0;0,0;24,0;0,0;0,0
18;0,134;387,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;0,0;0,0;24,0;0,0;0,0
19;0,141;384,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;0,0;0,0;24,0;0,0;0,0
20;0,142;383,0;0,0;6,0;0,0;6,0;0,0;0,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;0,0;0,0;24,0;0,0;0,0
21;0,159;382,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;0,0;0,0;24,0;0,0;0,0
22;0,162;376,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;6,0;0,0;24,0;0,0;0,0
23;0,164;370,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;6,0;0,0;24,0;0,0;0,0
25;0,167;362,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;8,0;0,0;24,0;0,0;0,0
26;0,169;361,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;8,0;0,0;24,0;0,0;0,0
28;0,175;351,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;10,0;0,0;24,0;0,0;0,0
31;0,181;347,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;10,0;0,0;24,0;0,0;0,0
33;0,186;344,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;10,0;0,0;24,0;0,0;0,0
34;0,188;341,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;3,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;10,0;0,0;24,0;0,0;0,0
36;0,189;340,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;3,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;10,0;0,0;24,0;0,0;9,0
42;0,194;337,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;4,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;10,0;0,0;24,0;0,0;9,0
43;0,195;336,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;4,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;10,0;0,0;24,0;0,0;9,0
46;0,198;323,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;4,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;13,0;0,0;24,0;0,0;9,0
47;0,2;322,0;0,0;6,0;0,0;6,0;0,0;1,0;0,0;4,0;0,0;5,0;0,0;5,0;0,0;17,0;0,0;19,0;0,0;13,0;0,0;24,0;0,0;9,0
