Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;NumOfMoves-LLH9;NumOfMoves-LLH10;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;LAProb-LLH9;LAProb-LLH10;
1;0,0;429,0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091;0,09090909090909091
1;0,015;410,0;7;0;0;0;0;0;0;0;0;1;0;0;0;0,09990614455673738;0,09990614455673738;0,09990614455673738;0,09990614455673738;0,09990614455673738;0,09990614455673738;0,09990614455673738;9,385544326264579E-4;0,09990614455673738;0,09990614455673738;0,09990614455673738
2;0,021;409,0;5;0;0;0;0;0;0;1;0;1;0;0;0;0,10160793072294966;0,10160793072294966;0,10160793072294966;0,10160793072294966;0,10160793072294966;0,08456602655591172;0,10160793072294966;9,625969375412027E-4;0,10160793072294966;0,10160793072294966;0,10160793072294966
4;0,028;408,0;4;0;0;0;0;0;1;1;1;1;0;0;0;0,04112726748965362;0,04112726748965362;0,04112726748965362;0,04112726748965362;0,6363537984019861;0,03423638767588284;0,04112726748965362;3,916740049021253E-4;0,04112726748965362;0,04112726748965362;0,04112726748965362
5;0,07;402,0;0;0;1;0;0;0;1;1;1;1;0;0;0;4,4905593580571616E-7;0,043660379591350613;0,043660379591350613;0,043660379591350613;0,6575306361035452;0,03641091583956004;0,043660379591350613;4,3534186150471886E-4;0,043660379591350613;0,043660379591350613;0,043660379591350613
7;0,074;401,0;4;0;1;0;0;0;3;1;1;1;0;0;0;3,9660552372003737E-7;0,03816347717419688;0,03816347717419688;0,03816347717419688;0,7006412042240803;0,03183194265974007;0,03816347717419688;3,821162912779237E-4;0,03816347717419688;0,03816347717419688;0,03816347717419688
8;0,082;400,0;4;0;1;0;0;0;4;1;1;1;0;0;0;4,469660522634328E-7;0,042566649285382466;0,042566649285382466;0,042566649285382466;0,6660946180350563;0,035510413112463335;0,042566649285382466;4,279768887509936E-4;0,042566649285382466;0,042566649285382466;0,042566649285382466
14;0,092;395,0;5;0;1;0;0;0;6;2;2;1;0;1;1;1,0112516186215765E-6;0,09288655732179361;0,09288655732179361;0,09288655732179361;0,37711588317500777;0,052765763499589724;0,01185044501428345;9,475531287387523E-4;0,09288655732179361;0,09288655732179361;0,09288655732179361
15;0,125;389,0;1;0;1;1;0;0;6;2;2;1;0;1;1;1,2181267806876633E-6;2,8809377016631867E-6;0,10279018450442318;0,10279018450442318;0,41300693956172885;0,05863727428984994;0,01331588506387128;0,0010848794979516428;0,10279018450442318;0,10279018450442318;0,10279018450442318
16;0,128;388,0;3;0;1;1;0;1;6;2;2;1;0;1;1;5,133382264809223E-7;1,2133659193257983E-6;0,04298593567389259;0,6249390388789109;0,1725531996374525;0,02453090750582555;0,005576297085526351;4,5508749256854326E-4;0,04298593567389259;0,04298593567389259;0,04298593567389259
18;0,134;387,0;5;0;1;1;0;2;6;3;2;1;0;1;1;8,541253881736857E-7;2,0173092140893136E-6;0,07079442701297874;0,38324350836889765;0,28382501081163153;0,039797652444893424;0,009200671446870062;7,52577441190249E-4;0,07079442701297874;0,07079442701297874;0,07079442701297874
19;0,14;384,0;4;0;1;1;0;2;7;3;2;1;0;1;1;7,926218768021776E-7;1,8702324996304826E-6;0,0648622338506856;0,3504610418445005;0,3444586216101117;0,03648653533779161;0,008449141887281056;6,930610631963639E-4;0,0648622338506856;0,0648622338506856;0,0648622338506856
20;0,142;383,0;4;0;1;1;0;2;8;3;2;1;0;1;1;6,915829453638668E-7;1,6299295335278306E-6;0,05573341525794227;0,3004492644892449;0,4373596958298162;0,031375800192222976;0,00728006600698016;5,991909374878502E-4;0,05573341525794227;0,05573341525794227;0,05573341525794227
21;0,159;382,0;2;0;1;1;1;2;8;3;2;1;0;1;1;7,69067418416568E-7;1,8065979172885832E-6;2,644627277459151E-5;0,31788931827510686;0,4620812653601932;0,03348585172557144;0,007813296796090214;6,49265600312524E-4;0,05935066010153857;0,05935066010153857;0,05935066010153857
22;0,161;376,0;8;0;1;1;1;2;8;3;2;1;1;1;1;4,329604032507565E-7;1,0166645019742349E-6;1,4864623924932939E-5;0,177918716798133;0,2585774535458291;0,018760687757580833;0,0043803352054277945;3,6440444531939874E-4;0,4734960235528519;0,03324303222301383;0,03324303222301383
23;0,164;370,0;8;0;1;1;1;2;8;3;2;1;2;1;1;4,687626269831036E-7;1,1000974809669146E-6;1,6055276390091025E-5;0,1909507118589865;0,27744713246581776;0,0201655752839074;0,004712999753268682;3,927405430714732E-4;0,4348760725202614;0,03571857171909441;0,03571857171909441
25;0,167;362,0;8;0;1;1;1;2;9;3;2;1;3;1;1;6,55745121655774E-7;1,5380204966313802E-6;2,2405754454716945E-5;0,26478936744848824;0,3111870896792139;0,028006038923184942;0,006551887583078277;5,468979658592198E-4;0,2897203431010015;0,04958688788955062;0,04958688788955062
26;0,169;361,0;3;0;1;1;1;3;9;3;2;1;3;1;1;5,825397598726205E-7;1,3657942770483624E-6;1,9872700826706847E-5;0,35059354032440426;0,274818809931278;0,02475992064510614;0,00579627725385078;4,843691494351372E-4;0,2558691376292166;0,0438280620159227;0,0438280620159227
